id	af	s	gen	h	1000_rep0_dom.hs_segr.txt
1852393	4	-0.0025471	9256	0.187128	1004_rep15_dom.hs_segr.txt
1985816	3	-0.0315534	9926	0.430886	1004_rep15_dom.hs_segr.txt
1948053	2	-0.0086776	9736	0.128617	1004_rep15_dom.hs_segr.txt
1988540	1	-0.00826583	9939	0.0165599	1004_rep15_dom.hs_segr.txt
1997528	1	-0.0270701	9984	0.386141	1004_rep15_dom.hs_segr.txt
1943498	1	-0.0163314	9713	0.463649	1004_rep15_dom.hs_segr.txt
1949225	2	-0.0504668	9742	0.12015	1004_rep15_dom.hs_segr.txt
1893943	1	-0.0245525	9465	0.113129	1004_rep15_dom.hs_segr.txt
1989175	2	-0.00517445	9942	0.133004	1004_rep15_dom.hs_segr.txt
2000141	1	-2.58937e-05	9997	0.231214	1004_rep15_dom.hs_segr.txt
1995272	2	-0.087811	9973	0.0757103	1004_rep15_dom.hs_segr.txt
1998920	1	-0.107849	9991	0.491233	1004_rep15_dom.hs_segr.txt
1992086	1	-0.0257294	9957	0.365323	1004_rep15_dom.hs_segr.txt
1993379	3	-0.0448391	9963	0.114314	1004_rep15_dom.hs_segr.txt
1995625	4	-0.0264335	9975	0.343678	1004_rep15_dom.hs_segr.txt
1999458	1	-0.0297632	9994	0.452231	1004_rep15_dom.hs_segr.txt
1993276	4	-0.0110497	9963	0.234133	1004_rep15_dom.hs_segr.txt
1866938	44	-0.00114847	9329	0.152895	1004_rep15_dom.hs_segr.txt
1952335	7	-0.0134266	9757	0.271734	1004_rep15_dom.hs_segr.txt
1996367	2	-0.0321152	9978	0.497661	1004_rep15_dom.hs_segr.txt
1987541	3	-0.0955769	9934	0.00188646	1004_rep15_dom.hs_segr.txt
1981158	9	-0.001216	9902	0.305428	1004_rep15_dom.hs_segr.txt
1996331	3	-0.0806208	9978	0.170945	1004_rep15_dom.hs_segr.txt
2000505	1	-0.0238074	9999	0.0585759	1004_rep15_dom.hs_segr.txt
1941497	4	-0.0210295	9703	0.343493	1004_rep15_dom.hs_segr.txt
1950879	9	-0.0205203	9750	0.0698158	1004_rep15_dom.hs_segr.txt
1998429	1	-0.0166683	9989	0.120636	1004_rep15_dom.hs_segr.txt
1991923	4	-0.0757616	9956	0.160547	1004_rep15_dom.hs_segr.txt
2000413	1	-0.0703395	9998	0.00574308	1004_rep15_dom.hs_segr.txt
1789661	21	-0.00583996	8942	0.0120017	1004_rep15_dom.hs_segr.txt
1953187	4	-0.0207684	9761	0.382018	1004_rep15_dom.hs_segr.txt
1999079	1	-0.0169013	9992	0.208552	1004_rep15_dom.hs_segr.txt
1951218	18	-0.00262451	9751	0.295778	1004_rep15_dom.hs_segr.txt
1971887	1	-0.0263773	9856	0.237145	1004_rep15_dom.hs_segr.txt
1911841	6	-0.0086629	9555	0.114538	1004_rep15_dom.hs_segr.txt
1994497	1	-0.00446822	9969	0.279655	1004_rep15_dom.hs_segr.txt
1887230	26	-0.0157005	9432	0.16912	1004_rep15_dom.hs_segr.txt
1986484	2	-0.00899116	9929	0.340895	1004_rep15_dom.hs_segr.txt
1989223	2	-0.0305241	9943	0.150218	1004_rep15_dom.hs_segr.txt
1999484	1	-0.0583609	9994	0.464427	1004_rep15_dom.hs_segr.txt
1439379	24	-0.00529052	7194	0.00284697	1004_rep15_dom.hs_segr.txt
1975586	4	-0.0496317	9874	0.10102	1004_rep15_dom.hs_segr.txt
1995747	3	-0.0121489	9975	0.318566	1004_rep15_dom.hs_segr.txt
1998090	1	-0.0667141	9987	0.270389	1004_rep15_dom.hs_segr.txt
1988570	1	-0.0131209	9939	0.325989	1004_rep15_dom.hs_segr.txt
1834943	55	-0.0113681	9168	0.244432	1004_rep15_dom.hs_segr.txt
1895976	10	-0.00104386	9476	0.444695	1004_rep15_dom.hs_segr.txt
1981943	3	-0.011257	9906	0.385334	1004_rep15_dom.hs_segr.txt
1995648	1	-0.0772596	9975	0.0510152	1004_rep15_dom.hs_segr.txt
2000221	1	-0.0872026	9997	0.269673	1004_rep15_dom.hs_segr.txt
1912281	16	-0.020879	9558	0.0967691	1004_rep15_dom.hs_segr.txt
1987183	2	-0.00358116	9932	0.113107	1004_rep15_dom.hs_segr.txt
1940166	23	-0.00952355	9696	0.149326	1004_rep15_dom.hs_segr.txt
1927998	8	-0.035649	9636	0.362283	1004_rep15_dom.hs_segr.txt
1839242	23	-0.0054395	9190	0.411601	1004_rep15_dom.hs_segr.txt
1987739	5	-0.0208805	9935	0.00127454	1004_rep15_dom.hs_segr.txt
2000666	1	-0.0260733	10000	0.451952	1004_rep15_dom.hs_segr.txt
1775841	8	-0.0121699	8873	0.0593042	1004_rep15_dom.hs_segr.txt
1990524	1	-0.0553437	9950	0.485411	1004_rep15_dom.hs_segr.txt
1999931	1	-0.0320382	9996	0.0409382	1004_rep15_dom.hs_segr.txt
1989973	1	-0.0528727	9947	0.350795	1004_rep15_dom.hs_segr.txt
1993277	3	-0.0228246	9963	0.327452	1004_rep15_dom.hs_segr.txt
1997716	1	-0.0876047	9985	0.00869391	1004_rep15_dom.hs_segr.txt
1990583	2	-0.0191209	9950	0.107727	1004_rep15_dom.hs_segr.txt
1996824	2	-0.000471252	9981	0.295583	1004_rep15_dom.hs_segr.txt
1991595	4	-0.0177529	9955	0.0935895	1004_rep15_dom.hs_segr.txt
1994673	1	-0.00188708	9970	0.356687	1004_rep15_dom.hs_segr.txt
2000028	1	-0.0428918	9996	0.177189	1004_rep15_dom.hs_segr.txt
1852152	48	-0.00688137	9255	0.262094	1004_rep15_dom.hs_segr.txt
1978834	1	-0.0289108	9891	0.488202	1004_rep15_dom.hs_segr.txt
1971185	2	-0.0515063	9852	0.0877984	1004_rep15_dom.hs_segr.txt
1988484	1	-0.0185888	9939	0.242531	1004_rep15_dom.hs_segr.txt
1960164	2	-0.0325049	9797	0.00373309	1004_rep15_dom.hs_segr.txt
1996693	1	-0.0101563	9980	0.076962	1004_rep15_dom.hs_segr.txt
1998367	1	-0.1048	9988	0.136904	1004_rep15_dom.hs_segr.txt
1994347	1	-0.0617015	9968	0.450595	1004_rep15_dom.hs_segr.txt
1993622	2	-0.00658176	9965	0.103883	1004_rep15_dom.hs_segr.txt
1949613	4	-0.0656234	9743	0.456888	1004_rep15_dom.hs_segr.txt
1981226	2	-0.117296	9903	0.0203257	1004_rep15_dom.hs_segr.txt
1982216	1	-0.00597424	9908	0.0542492	1004_rep15_dom.hs_segr.txt
1980086	8	-0.0122176	9897	0.175134	1004_rep15_dom.hs_segr.txt
1997364	1	-0.00679834	9983	0.385949	1004_rep15_dom.hs_segr.txt
1997306	1	-0.00846444	9983	0.332441	1004_rep15_dom.hs_segr.txt
1998113	2	-0.0749742	9987	0.0310808	1004_rep15_dom.hs_segr.txt
1979744	4	-0.0339216	9895	0.226467	1004_rep15_dom.hs_segr.txt
1994776	1	-0.0491966	9970	0.376831	1004_rep15_dom.hs_segr.txt
1998399	2	-0.0456683	9989	0.273189	1004_rep15_dom.hs_segr.txt
2000143	1	-0.00146101	9997	0.492153	1004_rep15_dom.hs_segr.txt
1999009	1	-0.0118172	9992	0.35119	1004_rep15_dom.hs_segr.txt
1962856	2	-0.0183453	9810	0.101928	1004_rep15_dom.hs_segr.txt
2000660	1	-0.00120982	10000	0.271443	1004_rep15_dom.hs_segr.txt
1971978	8	-0.0131931	9856	0.0557434	1004_rep15_dom.hs_segr.txt
1967224	1	-0.00390098	9832	0.375024	1004_rep15_dom.hs_segr.txt
1988948	2	-0.0225155	9941	0.429593	1004_rep15_dom.hs_segr.txt
1900614	34	-0.00446826	9499	0.142691	1004_rep15_dom.hs_segr.txt
1989524	1	-0.0505789	9944	0.0130077	1004_rep15_dom.hs_segr.txt
1926076	7	-0.0273702	9626	0.253197	1004_rep15_dom.hs_segr.txt
1987031	2	-0.00467895	9932	0.0107033	1004_rep15_dom.hs_segr.txt
1991784	1	-0.00566542	9956	0.381347	1004_rep15_dom.hs_segr.txt
1957489	12	-0.0143874	9783	0.237601	1004_rep15_dom.hs_segr.txt
1984569	2	-0.0128505	9919	0.327895	1004_rep15_dom.hs_segr.txt
1878382	35	-0.0146235	9387	0.0334198	1004_rep15_dom.hs_segr.txt
1992857	1	-0.0532116	9961	0.484674	1004_rep15_dom.hs_segr.txt
1986974	2	-0.0377183	9932	0.479185	1004_rep15_dom.hs_segr.txt
1992768	2	-0.0355939	9961	0.412492	1004_rep15_dom.hs_segr.txt
1998569	1	-0.0304293	9990	0.471932	1004_rep15_dom.hs_segr.txt
2000648	1	-0.0159795	9999	0.137532	1004_rep15_dom.hs_segr.txt
1977761	1	-0.0673917	9885	0.01794	1004_rep15_dom.hs_segr.txt
2000220	1	-0.0155523	9997	0.0760569	1004_rep15_dom.hs_segr.txt
1995433	3	-0.0144839	9974	0.349034	1004_rep15_dom.hs_segr.txt
1994505	3	-0.0199602	9969	0.452085	1004_rep15_dom.hs_segr.txt
1997280	1	-0.0983567	9983	0.309907	1004_rep15_dom.hs_segr.txt
1989090	2	-0.0377581	9942	0.1519	1004_rep15_dom.hs_segr.txt
1991700	1	-0.00540995	9955	0.0436304	1004_rep15_dom.hs_segr.txt
1991938	2	-0.144137	9956	0.254286	1004_rep15_dom.hs_segr.txt
1993989	2	-0.023106	9967	0.428569	1004_rep15_dom.hs_segr.txt
1994485	2	-0.00618938	9969	0.396945	1004_rep15_dom.hs_segr.txt
1981245	2	-0.00708354	9903	0.197059	1004_rep15_dom.hs_segr.txt
1981863	2	-0.0432097	9906	0.210546	1004_rep15_dom.hs_segr.txt
1774475	20	-0.00413689	8866	0.0613559	1004_rep15_dom.hs_segr.txt
1900352	1	-0.000132004	9498	0.122944	1004_rep15_dom.hs_segr.txt
1984335	2	-0.011675	9918	0.448144	1004_rep15_dom.hs_segr.txt
1975471	5	-0.011817	9873	0.474932	1004_rep15_dom.hs_segr.txt
1997176	1	-0.0721748	9982	0.219605	1004_rep15_dom.hs_segr.txt
1997619	1	-0.00427374	9985	0.463674	1004_rep15_dom.hs_segr.txt
1996691	1	-0.141308	9980	0.405764	1004_rep15_dom.hs_segr.txt
1992999	2	-0.0369213	9962	0.33648	1004_rep15_dom.hs_segr.txt
1934864	1	-0.00788713	9670	0.159123	1004_rep15_dom.hs_segr.txt
1979047	5	-0.0715372	9892	0.0769917	1004_rep15_dom.hs_segr.txt
1960389	12	-0.0321775	9798	0.214227	1004_rep15_dom.hs_segr.txt
1926991	5	-0.0186831	9631	0.104735	1004_rep15_dom.hs_segr.txt
1998925	1	-0.191347	9991	0.361488	1004_rep15_dom.hs_segr.txt
1999898	1	-0.00199663	9996	0.158141	1004_rep15_dom.hs_segr.txt
1997281	1	-0.00853524	9983	0.376707	1004_rep15_dom.hs_segr.txt
2000345	1	-0.018292	9998	0.429768	1004_rep15_dom.hs_segr.txt
1987820	3	-0.0158825	9935	0.179858	1004_rep15_dom.hs_segr.txt
1995477	1	-0.055714	9974	0.248963	1004_rep15_dom.hs_segr.txt
1999610	1	-0.0381196	9994	0.452119	1004_rep15_dom.hs_segr.txt
1756817	34	-0.00742423	8777	0.272155	1004_rep15_dom.hs_segr.txt
1935919	14	-0.0217444	9675	0.193469	1004_rep15_dom.hs_segr.txt
1397691	69	-0.00382198	6984	0.154561	1004_rep15_dom.hs_segr.txt
1957075	2	-0.0754111	9781	0.1165	1004_rep15_dom.hs_segr.txt
1995940	1	-0.0960761	9976	0.27295	1004_rep15_dom.hs_segr.txt
1992651	1	-0.0090261	9960	0.0569149	1004_rep15_dom.hs_segr.txt
1972315	5	-0.010923	9858	0.253452	1004_rep15_dom.hs_segr.txt
1993092	2	-0.00322466	9962	0.20791	1004_rep15_dom.hs_segr.txt
1974272	2	-0.0420448	9868	0.440506	1004_rep15_dom.hs_segr.txt
1968507	4	-0.0323558	9839	0.398899	1004_rep15_dom.hs_segr.txt
1999193	1	-0.0348468	9993	0.339755	1004_rep15_dom.hs_segr.txt
1994231	1	-0.00226083	9968	0.204148	1004_rep15_dom.hs_segr.txt
1862075	26	-0.0155423	9305	0.101806	1004_rep15_dom.hs_segr.txt
1991788	2	-0.0179776	9956	0.00206025	1004_rep15_dom.hs_segr.txt
1984686	1	-0.041589	9920	0.330303	1004_rep15_dom.hs_segr.txt
1874933	21	-0.0360766	9369	0.00620511	1004_rep15_dom.hs_segr.txt
1984426	1	-0.0255994	9919	0.0850554	1004_rep15_dom.hs_segr.txt
2000662	1	-0.03089	10000	0.397933	1004_rep15_dom.hs_segr.txt
1993290	1	-0.0557062	9963	0.0356165	1004_rep15_dom.hs_segr.txt
1990474	1	-0.227835	9949	0.193688	1004_rep15_dom.hs_segr.txt
1978538	2	-0.0167133	9889	0.0108423	1004_rep15_dom.hs_segr.txt
1998950	1	-0.0563995	9991	0.172264	1004_rep15_dom.hs_segr.txt
1935019	12	-0.0117478	9671	0.0293207	1004_rep15_dom.hs_segr.txt
1995579	2	-0.0219229	9974	0.0604297	1004_rep15_dom.hs_segr.txt
1952400	2	-0.0366341	9757	0.0532496	1004_rep15_dom.hs_segr.txt
1994433	4	-0.00631114	9969	0.252965	1004_rep15_dom.hs_segr.txt
2000252	1	-0.0863946	9997	0.327376	1004_rep15_dom.hs_segr.txt
1997182	2	-0.0706901	9982	0.330059	1004_rep15_dom.hs_segr.txt
1923957	4	-0.0516456	9616	0.301183	1004_rep15_dom.hs_segr.txt
1998383	3	-0.0956767	9989	0.291881	1004_rep15_dom.hs_segr.txt
1998519	2	-0.033143	9989	0.0875651	1004_rep15_dom.hs_segr.txt
1995596	3	-0.00130345	9974	0.0128249	1004_rep15_dom.hs_segr.txt
1992759	1	-0.0554247	9961	0.000101618	1004_rep15_dom.hs_segr.txt
1949224	2	-0.00985066	9742	0.106259	1004_rep15_dom.hs_segr.txt
1994390	3	-0.012143	9969	0.347312	1004_rep15_dom.hs_segr.txt
1979243	1	-0.00886986	9893	0.396188	1004_rep15_dom.hs_segr.txt
1990195	3	-0.00716781	9948	0.393299	1004_rep15_dom.hs_segr.txt
2000669	1	-0.0672445	10000	0.0557272	1004_rep15_dom.hs_segr.txt
1985510	2	-0.0446839	9924	0.216288	1004_rep15_dom.hs_segr.txt
1944515	4	-0.00869335	9718	0.212977	1004_rep15_dom.hs_segr.txt
1989212	1	-0.070696	9943	0.44729	1004_rep15_dom.hs_segr.txt
1942782	4	-0.00580344	9709	0.380968	1004_rep15_dom.hs_segr.txt
1916049	8	-0.0202075	9577	0.278286	1004_rep15_dom.hs_segr.txt
1986992	3	-0.0750982	9932	0.118415	1004_rep15_dom.hs_segr.txt
1995278	1	-0.104037	9973	0.0246951	1004_rep15_dom.hs_segr.txt
1985651	1	-0.0900281	9925	0.307319	1004_rep15_dom.hs_segr.txt
1942663	7	-0.0033006	9709	0.202548	1004_rep15_dom.hs_segr.txt
1985273	2	-0.0251406	9923	0.0635557	1004_rep15_dom.hs_segr.txt
1995461	1	-0.0282095	9974	0.474819	1004_rep15_dom.hs_segr.txt
1984402	4	-0.0114257	9919	0.290443	1004_rep15_dom.hs_segr.txt
1899102	12	-0.0105069	9491	0.335184	1004_rep15_dom.hs_segr.txt
1990081	1	-0.0115373	9947	0.146253	1004_rep15_dom.hs_segr.txt
1994949	2	-0.140171	9971	0.0113399	1004_rep15_dom.hs_segr.txt
1893504	11	-0.00843836	9463	0.0914752	1004_rep15_dom.hs_segr.txt
1972965	7	-0.0146091	9861	0.281883	1004_rep15_dom.hs_segr.txt
1925694	7	-0.00145315	9624	0.178246	1004_rep15_dom.hs_segr.txt
2000643	1	-0.0147211	9999	0.143044	1004_rep15_dom.hs_segr.txt
1976863	1	-0.0395706	9881	0.0311895	1004_rep15_dom.hs_segr.txt
2000663	1	-0.00975327	10000	0.131305	1004_rep15_dom.hs_segr.txt
1968950	2	-0.0759879	9841	0.0148858	1004_rep15_dom.hs_segr.txt
1988704	2	-0.00795108	9940	0.0808016	1004_rep15_dom.hs_segr.txt
1985361	2	-0.0227415	9924	0.403913	1004_rep15_dom.hs_segr.txt
1987800	7	-0.00551316	9935	0.0440396	1004_rep15_dom.hs_segr.txt
2000370	1	-0.0459472	9998	0.388623	1004_rep15_dom.hs_segr.txt
1914375	11	-0.0148508	9568	0.395662	1004_rep15_dom.hs_segr.txt
1989854	5	-0.0208266	9946	0.276489	1004_rep15_dom.hs_segr.txt
1928370	17	-0.00308954	9638	0.45802	1004_rep15_dom.hs_segr.txt
1981431	1	-0.0209704	9904	0.177498	1004_rep15_dom.hs_segr.txt
1926378	6	-0.000277724	9628	0.0295383	1004_rep15_dom.hs_segr.txt
1994600	1	-0.0544797	9970	0.120987	1004_rep15_dom.hs_segr.txt
1897048	1	-0.0126465	9481	0.355488	1004_rep15_dom.hs_segr.txt
1985059	1	-0.00318294	9922	0.298428	1004_rep15_dom.hs_segr.txt
2000656	1	-0.0147393	10000	0.109049	1004_rep15_dom.hs_segr.txt
2000657	1	-0.0649811	10000	0.200514	1004_rep15_dom.hs_segr.txt
1695627	35	-0.00802467	8471	0.100978	1004_rep15_dom.hs_segr.txt
1996826	3	-0.0170297	9981	0.107075	1004_rep15_dom.hs_segr.txt
1977249	3	-0.00744394	9883	0.142317	1004_rep15_dom.hs_segr.txt
1995293	1	-0.0248051	9973	0.0867639	1004_rep15_dom.hs_segr.txt
1994884	1	-0.118613	9971	0.491949	1004_rep15_dom.hs_segr.txt
1999485	1	-0.0133573	9994	0.108271	1004_rep15_dom.hs_segr.txt
1998681	1	-0.0236905	9990	0.29352	1004_rep15_dom.hs_segr.txt
1982470	5	-0.000521447	9909	0.00811389	1004_rep15_dom.hs_segr.txt
1795346	16	-0.000721828	8970	0.183865	1004_rep15_dom.hs_segr.txt
1999320	1	-0.210182	9993	0.125253	1004_rep15_dom.hs_segr.txt
1994751	1	-0.0410372	9970	0.107282	1004_rep15_dom.hs_segr.txt
1960856	1	-0.0138207	9800	0.152933	1004_rep15_dom.hs_segr.txt
1991304	3	-0.017729	9953	0.445298	1004_rep15_dom.hs_segr.txt
1971950	1	-0.00344645	9856	0.189015	1004_rep15_dom.hs_segr.txt
2000668	1	-0.196875	10000	0.225249	1004_rep15_dom.hs_segr.txt
1996909	1	-0.0945643	9981	0.220573	1004_rep15_dom.hs_segr.txt
1948302	5	-0.0146492	9737	0.141095	1004_rep15_dom.hs_segr.txt
1989409	1	-0.0883886	9944	0.0167297	1004_rep15_dom.hs_segr.txt
1998951	1	-0.020059	9991	0.337503	1004_rep15_dom.hs_segr.txt
1963924	1	-0.00200932	9816	0.159658	1004_rep15_dom.hs_segr.txt
1989693	2	-0.044799	9945	0.0512592	1004_rep15_dom.hs_segr.txt
1943638	8	-0.0333757	9714	0.207672	1004_rep15_dom.hs_segr.txt
1995333	1	-0.00963059	9973	0.0342021	1004_rep15_dom.hs_segr.txt
1793723	9	-0.00978994	8962	0.251674	1004_rep15_dom.hs_segr.txt
1972816	1	-0.00912707	9861	0.452173	1004_rep15_dom.hs_segr.txt
1980983	2	-0.0206049	9901	0.10594	1004_rep15_dom.hs_segr.txt
1758215	6	-0.022776	8784	0.147375	1004_rep15_dom.hs_segr.txt
1995703	3	-0.0409747	9975	0.364453	1004_rep15_dom.hs_segr.txt
1977377	8	-0.0443675	9883	0.0693133	1004_rep15_dom.hs_segr.txt
1979876	3	-0.0512925	9896	0.172066	1004_rep15_dom.hs_segr.txt
1929484	13	-0.0196803	9644	0.121208	1004_rep15_dom.hs_segr.txt
1984274	1	-0.23827	9918	0.0700874	1004_rep15_dom.hs_segr.txt
1990432	1	-0.00415371	9949	0.193004	1004_rep15_dom.hs_segr.txt
1983823	2	-0.0302081	9915	0.264456	1004_rep15_dom.hs_segr.txt
2000077	1	-0.0660549	9996	0.431896	1004_rep15_dom.hs_segr.txt
1959057	1	-0.0544224	9791	0.112327	1004_rep15_dom.hs_segr.txt
1998243	1	-0.0666946	9988	0.0425233	1004_rep15_dom.hs_segr.txt
1959253	1	-0.00935947	9792	0.397871	1004_rep15_dom.hs_segr.txt
1994742	2	-0.00440536	9970	0.233895	1004_rep15_dom.hs_segr.txt
1995856	1	-0.0819448	9976	0.101235	1004_rep15_dom.hs_segr.txt
1767491	93	-0.000558375	8831	0.235338	1004_rep15_dom.hs_segr.txt
1994434	4	-0.0741781	9969	0.307976	1004_rep15_dom.hs_segr.txt
1988480	1	-0.0382826	9939	0.357679	1004_rep15_dom.hs_segr.txt
1993985	1	-0.130411	9967	0.100849	1004_rep15_dom.hs_segr.txt
1965782	7	-0.00323442	9825	0.162985	1004_rep15_dom.hs_segr.txt
1937349	6	-0.0363635	9682	0.0447317	1004_rep15_dom.hs_segr.txt
1984394	2	-0.114721	9918	0.189746	1004_rep15_dom.hs_segr.txt
1924511	5	-0.0545826	9618	0.235561	1004_rep15_dom.hs_segr.txt
2000187	1	-0.00942704	9997	0.0310836	1004_rep15_dom.hs_segr.txt
1919646	1	-0.0119336	9594	0.256001	1004_rep15_dom.hs_segr.txt
1997376	1	-0.022067	9983	0.051095	1004_rep15_dom.hs_segr.txt
1997125	1	-0.0356999	9982	0.392793	1004_rep15_dom.hs_segr.txt
1969491	5	-0.034254	9844	0.0352455	1004_rep15_dom.hs_segr.txt
1986496	1	-0.00847402	9929	0.43081	1004_rep15_dom.hs_segr.txt
1996544	1	-0.0454971	9979	0.0529627	1004_rep15_dom.hs_segr.txt
1990372	2	-0.123503	9949	0.037577	1004_rep15_dom.hs_segr.txt
1954581	2	-0.00249846	9768	0.359045	1004_rep15_dom.hs_segr.txt
1997267	2	-0.00334048	9983	0.250328	1004_rep15_dom.hs_segr.txt
1998238	1	-0.00380547	9988	0.19517	1004_rep15_dom.hs_segr.txt
1987822	7	-0.00610412	9935	0.200895	1004_rep15_dom.hs_segr.txt
1999664	1	-0.0366618	9995	0.0850578	1004_rep15_dom.hs_segr.txt
1876331	2	-0.00223169	9377	0.464733	1004_rep15_dom.hs_segr.txt
1934941	2	-0.0334333	9670	0.0519702	1004_rep15_dom.hs_segr.txt
1999700	1	-0.0569882	9995	0.391261	1004_rep15_dom.hs_segr.txt
1891713	2	-0.0182604	9454	0.154654	1004_rep15_dom.hs_segr.txt
1972521	2	-0.0217908	9859	0.080702	1004_rep15_dom.hs_segr.txt
1994413	1	-0.00323166	9969	0.0858567	1004_rep15_dom.hs_segr.txt
1999249	1	-0.0161734	9993	0.0529786	1004_rep15_dom.hs_segr.txt
1996432	1	-0.015291	9979	0.354701	1004_rep15_dom.hs_segr.txt
1999222	1	-0.124992	9993	0.0754516	1004_rep15_dom.hs_segr.txt
1800536	89	-0.00323077	8996	0.0691792	1004_rep15_dom.hs_segr.txt
1983724	3	-0.00521677	9915	0.143147	1004_rep15_dom.hs_segr.txt
1992259	1	-0.0469341	9958	0.094716	1004_rep15_dom.hs_segr.txt
1987111	1	-0.0442602	9932	0.164983	1004_rep15_dom.hs_segr.txt
1750855	3	-0.00588478	8748	0.0120408	1004_rep15_dom.hs_segr.txt
1995542	1	-0.203729	9974	0.123737	1004_rep15_dom.hs_segr.txt
1994674	1	-0.0238315	9970	0.43209	1004_rep15_dom.hs_segr.txt
1998893	1	-0.0456041	9991	0.0589235	1004_rep15_dom.hs_segr.txt
1989326	1	-0.161524	9943	0.109459	1004_rep15_dom.hs_segr.txt
1951554	6	-0.00418131	9753	0.02281	1004_rep15_dom.hs_segr.txt
1992536	1	-0.00179219	9959	0.0399082	1004_rep15_dom.hs_segr.txt
1989498	3	-0.0184706	9944	0.483278	1004_rep15_dom.hs_segr.txt
2000196	1	-0.0376604	9997	0.334657	1004_rep15_dom.hs_segr.txt
1999001	1	-0.0642253	9992	0.272638	1004_rep15_dom.hs_segr.txt
1947384	1	-0.0201689	9733	0.260333	1004_rep15_dom.hs_segr.txt
1988981	3	-0.0286149	9941	0.146649	1004_rep15_dom.hs_segr.txt
1999865	1	-0.00328279	9996	0.472639	1004_rep15_dom.hs_segr.txt
1992843	1	-0.0462763	9961	0.113682	1004_rep15_dom.hs_segr.txt
1966564	3	-0.0245732	9829	0.15329	1004_rep15_dom.hs_segr.txt
1997675	1	-0.0209063	9985	0.11932	1004_rep15_dom.hs_segr.txt
1992405	1	-0.10292	9959	0.122064	1004_rep15_dom.hs_segr.txt
1989893	4	-0.00791641	9946	0.218129	1004_rep15_dom.hs_segr.txt
1993347	1	-0.119099	9963	0.492883	1004_rep15_dom.hs_segr.txt
1971479	1	-0.0019403	9854	0.191335	1004_rep15_dom.hs_segr.txt
1966655	1	-0.0175334	9829	0.499566	1004_rep15_dom.hs_segr.txt
1931237	30	-0.00193104	9652	0.370654	1004_rep15_dom.hs_segr.txt
1982549	3	-0.0451775	9909	0.214611	1004_rep15_dom.hs_segr.txt
1996994	2	-0.181605	9981	0.0181273	1004_rep15_dom.hs_segr.txt
1987735	2	-0.0110264	9935	0.35737	1004_rep15_dom.hs_segr.txt
1931284	5	-0.000438992	9653	0.204189	1004_rep15_dom.hs_segr.txt
1890111	1	-0.00134532	9446	0.222124	1004_rep15_dom.hs_segr.txt
1941845	3	-0.0195576	9705	0.130348	1004_rep15_dom.hs_segr.txt
1987205	4	-0.0304106	9932	0.234579	1004_rep15_dom.hs_segr.txt
1797958	4	-0.00403038	8983	0.392163	1004_rep15_dom.hs_segr.txt
1999499	1	-0.0455504	9994	0.327821	1004_rep15_dom.hs_segr.txt
1936905	22	-0.020626	9680	0.152003	1004_rep15_dom.hs_segr.txt
1978630	4	-0.0146531	9890	0.350905	1004_rep15_dom.hs_segr.txt
1988146	1	-0.00327844	9937	0.355613	1004_rep15_dom.hs_segr.txt
1977198	1	-0.0275324	9882	0.0157978	1004_rep15_dom.hs_segr.txt
1998841	1	-0.0186897	9991	0.414505	1004_rep15_dom.hs_segr.txt
1993037	1	-0.0138133	9962	0.0724362	1004_rep15_dom.hs_segr.txt
2000197	1	-0.0204232	9997	0.131051	1004_rep15_dom.hs_segr.txt
1999218	1	-0.0113756	9993	0.0469561	1004_rep15_dom.hs_segr.txt
1991418	1	-0.017072	9954	0.265851	1004_rep15_dom.hs_segr.txt
1974934	3	-0.0107495	9871	0.411796	1004_rep15_dom.hs_segr.txt
1999919	1	-0.0150032	9996	0.0684666	1004_rep15_dom.hs_segr.txt
1967568	5	-0.0247758	9834	0.440993	1004_rep15_dom.hs_segr.txt
1953486	2	-0.0314125	9763	0.0952067	1004_rep15_dom.hs_segr.txt
1902879	9	-0.00338585	9510	0.291749	1004_rep15_dom.hs_segr.txt
1746608	9	-0.00151877	8726	0.0659275	1004_rep15_dom.hs_segr.txt
1926480	14	-0.0261702	9628	0.0332805	1004_rep15_dom.hs_segr.txt
1972386	4	-0.0120172	9858	0.0784924	1004_rep15_dom.hs_segr.txt
2000664	1	-0.0344621	10000	0.00728282	1004_rep15_dom.hs_segr.txt
1974284	2	-0.00296712	9868	0.417137	1004_rep15_dom.hs_segr.txt
1995636	1	-0.0425546	9975	0.230211	1004_rep15_dom.hs_segr.txt
1933812	12	-0.0149844	9665	0.32611	1004_rep15_dom.hs_segr.txt
1995708	2	-0.00493788	9975	0.177149	1004_rep15_dom.hs_segr.txt
1853762	17	-0.00604606	9263	0.137998	1004_rep15_dom.hs_segr.txt
1934495	10	-0.0486906	9668	0.226649	1004_rep15_dom.hs_segr.txt
1988867	17	-0.0127465	9941	0.44613	1004_rep15_dom.hs_segr.txt
1995700	1	-0.0178987	9975	0.0254337	1004_rep15_dom.hs_segr.txt
1972719	2	-0.0161469	9860	0.0866009	1004_rep15_dom.hs_segr.txt
1943862	5	-0.0236055	9715	0.0955866	1004_rep15_dom.hs_segr.txt
1997008	2	-0.00832038	9982	0.327669	1004_rep15_dom.hs_segr.txt
1999579	1	-0.0171393	9994	0.0112364	1004_rep15_dom.hs_segr.txt
1998877	1	-0.00413859	9991	0.0942326	1004_rep15_dom.hs_segr.txt
